,name,description
1073,VizWiz_train_000000001317.jpg,"{'categories': [{'name': 'abstract_', 'score': 0.0234375}, {'name': 'others_', 'score': 0.05859375}], 'adult': {'isAdultContent': False, 'isRacyContent': False, 'adultScore': 0.004207351244986057, 'racyScore': 0.005178784020245075}, 'color': {'dominantColorForeground': 'Black', 'dominantColorBackground': 'Black', 'dominantColors': ['Black'], 'accentColor': '2D4A61', 'isBwImg': False, 'isBWImg': False}, 'imageType': {'clipArtType': 0, 'lineDrawingType': 0}, 'tags': [{'name': 'wall', 'confidence': 0.9971954822540283}, {'name': 'indoor', 'confidence': 0.9686884880065918}, {'name': 'electronics', 'confidence': 0.6649373173713684}, {'name': 'mounted', 'confidence': 0.521239697933197}, {'name': 'flat', 'confidence': 0.391415536403656}, {'name': 'television', 'confidence': 0.391415536403656}, {'name': 'aquarium', 'confidence': 0.24969570278005165}, {'name': 'looking', 'confidence': 0.23913633276384105}], 'description': {'tags': ['indoor', 'monitor', 'television', 'sitting', 'mounted', 'screen', 'small', 'table', 'flat', 'white', 'standing', 'computer', 'counter', 'corner', 'room', 'large', 'refrigerator'], 'captions': [{'text': 'a flat screen television', 'confidence': 0.7066460162466379}]}, 'faces': [], 'requestId': '3bbf8bac-b41f-4b02-ab2e-8c89b63a6488', 'metadata': {'width': 384, 'height': 512, 'format': 'Jpeg'}}"
1074,VizWiz_train_000000001318.jpg,"{'categories': [{'name': 'abstract_', 'score': 0.00390625}, {'name': 'others_', 'score': 0.03515625}, {'name': 'outdoor_', 'score': 0.00390625, 'detail': {'landmarks': []}}, {'name': 'text_sign', 'score': 0.203125}], 'adult': {'isAdultContent': False, 'isRacyContent': False, 'adultScore': 0.024327116087079048, 'racyScore': 0.028347963467240334}, 'color': {'dominantColorForeground': 'White', 'dominantColorBackground': 'Black', 'dominantColors': ['Black', 'White'], 'accentColor': 'B89C13', 'isBwImg': False, 'isBWImg': False}, 'imageType': {'clipArtType': 0, 'lineDrawingType': 0}, 'tags': [{'name': 'book', 'confidence': 0.14480483531951904}, {'name': 'person', 'confidence': 0.07811181247234344}, {'name': 'reading', 'confidence': 0.04738782346248627}], 'description': {'tags': ['sitting', 'book', 'different', 'many', 'table', 'holding', 'group', 'people'], 'captions': [{'text': 'a close up of a book', 'confidence': 0.3518842539050622}]}, 'faces': [], 'requestId': '6cb6ff1e-6890-400f-bebd-d8e28aa498b1', 'metadata': {'width': 968, 'height': 1296, 'format': 'Jpeg'}}"
1075,VizWiz_train_000000001319.jpg,"{'categories': [{'name': 'abstract_', 'score': 0.0078125}, {'name': 'others_', 'score': 0.00390625}], 'adult': {'isAdultContent': False, 'isRacyContent': False, 'adultScore': 0.02105780318379402, 'racyScore': 0.03204888850450516}, 'color': {'dominantColorForeground': 'Yellow', 'dominantColorBackground': 'Brown', 'dominantColors': ['Yellow'], 'accentColor': '8DAC1F', 'isBwImg': False, 'isBWImg': False}, 'imageType': {'clipArtType': 0, 'lineDrawingType': 0}, 'tags': [{'name': 'close', 'confidence': 0.3954472243785858}, {'name': 'blurry', 'confidence': 0.3730032742023468}, {'name': 'light', 'confidence': 0.3730032742023468}, {'name': 'ball', 'confidence': 0.2492075004397551}, {'name': 'music', 'confidence': 0.24576379645442414}, {'name': 'art', 'confidence': 0.19610617014327564}, {'name': 'focus', 'confidence': 0.18309934319477333}], 'description': {'tags': ['close', 'blurry', 'monitor', 'table', 'sitting', 'clock', 'view', 'food', 'holding', 'mirror', 'bowl', 'white'], 'captions': [{'text': 'a blurry close up of a bowl', 'confidence': 0.6250449288076957}]}, 'faces': [], 'requestId': 'a881c0f2-04d9-4364-8201-5e934229b5f5', 'metadata': {'width': 968, 'height': 1296, 'format': 'Jpeg'}}"
1076,VizWiz_train_000000001320.jpg,"{'categories': [{'name': 'others_', 'score': 0.69921875}], 'adult': {'isAdultContent': False, 'isRacyContent': False, 'adultScore': 0.014324549585580826, 'racyScore': 0.024552669376134872}, 'color': {'dominantColorForeground': 'Grey', 'dominantColorBackground': 'Grey', 'dominantColors': ['Grey', 'White'], 'accentColor': '3D6D8E', 'isBwImg': False, 'isBWImg': False}, 'imageType': {'clipArtType': 0, 'lineDrawingType': 0}, 'tags': [{'name': 'car', 'confidence': 0.06879807263612747}, {'name': 'water', 'confidence': 0.0658344104886055}, {'name': 'rubber', 'confidence': 0.05813579633831978}, {'name': 'person', 'confidence': 0.04818105697631836}], 'description': {'tags': ['person', 'holding', 'table', 'sitting', 'small', 'hand', 'black', 'pair', 'plate', 'man', 'wearing', 'silver', 'red', 'standing'], 'captions': [{'text': 'a hand holding a cell phone', 'confidence': 0.5869358406000832}]}, 'faces': [], 'requestId': 'fa494e69-cdc0-4a0f-b206-f17a9d82471b', 'metadata': {'width': 968, 'height': 1296, 'format': 'Jpeg'}}"
1077,VizWiz_train_000000001322.jpg,"{'categories': [{'name': 'abstract_rect', 'score': 0.1953125}, {'name': 'others_', 'score': 0.1875}], 'adult': {'isAdultContent': False, 'isRacyContent': False, 'adultScore': 0.030750077217817307, 'racyScore': 0.03888430818915367}, 'color': {'dominantColorForeground': 'Black', 'dominantColorBackground': 'Grey', 'dominantColors': ['Grey', 'Black', 'White'], 'accentColor': 'BB8F10', 'isBwImg': False, 'isBWImg': False}, 'imageType': {'clipArtType': 0, 'lineDrawingType': 0}, 'tags': [{'name': 'indoor', 'confidence': 0.8932541608810425}, {'name': 'person', 'confidence': 0.8932541608810425}, {'name': 'art', 'confidence': 0.45393671525668}, {'name': 'car', 'confidence': 0.3743466226958996}, {'name': 'trip', 'confidence': 0.22636839546372708}], 'description': {'tags': ['indoor', 'person', 'man', 'photo', 'looking', 'monitor', 'screen', 'television', 'sitting', 'holding', 'computer', 'woman', 'large', 'standing', 'mirror', 'young', 'food', 'white'], 'captions': [{'text': 'Joanne Dru standing in front of a mirror posing for the camera', 'confidence': 0.5408714320571137}]}, 'faces': [{'age': 52, 'gender': 'Male', 'faceRectangle': {'left': 788, 'top': 405, 'width': 319, 'height': 319}}, {'age': 31, 'gender': 'Female', 'faceRectangle': {'left': 453, 'top': 529, 'width': 209, 'height': 209}}], 'requestId': '80e7933a-c37b-4162-bb68-de1fe26664ec', 'metadata': {'width': 1536, 'height': 2048, 'format': 'Jpeg'}}"
1078,VizWiz_train_000000001323.jpg,"{'categories': [{'name': 'others_', 'score': 0.01171875}, {'name': 'text_sign', 'score': 0.140625}], 'adult': {'isAdultContent': False, 'isRacyContent': False, 'adultScore': 0.006598785053938627, 'racyScore': 0.00857087317854166}, 'color': {'dominantColorForeground': 'Yellow', 'dominantColorBackground': 'Brown', 'dominantColors': ['Brown', 'Yellow', 'White'], 'accentColor': 'AC5101', 'isBwImg': False, 'isBWImg': False}, 'imageType': {'clipArtType': 0, 'lineDrawingType': 0}, 'tags': [{'name': 'food', 'confidence': 0.2366628348827362}, {'name': 'label', 'confidence': 0.09461671113967896}, {'name': 'packaging', 'confidence': 0.08148004114627838}, {'name': 'cereal', 'confidence': 0.05849325284361839}, {'name': 'book', 'confidence': 0.033127859234809875}], 'description': {'tags': ['food', 'coffee'], 'captions': [{'text': 'a close up of food', 'confidence': 0.264851203584114}]}, 'faces': [], 'requestId': '563727c4-74fe-41c3-a55b-1672e592d2b4', 'metadata': {'width': 360, 'height': 480, 'format': 'Jpeg'}}"
1079,VizWiz_train_000000001324.jpg,"{'categories': [{'name': 'abstract_', 'score': 0.00390625}, {'name': 'others_', 'score': 0.02734375}], 'adult': {'isAdultContent': False, 'isRacyContent': False, 'adultScore': 0.07229354977607727, 'racyScore': 0.09579974412918091}, 'color': {'dominantColorForeground': 'Orange', 'dominantColorBackground': 'Grey', 'dominantColors': ['Grey', 'Orange'], 'accentColor': 'C56806', 'isBwImg': False, 'isBWImg': False}, 'imageType': {'clipArtType': 0, 'lineDrawingType': 0}, 'tags': [{'name': 'floor', 'confidence': 0.9412946701049805}, {'name': 'indoor', 'confidence': 0.8993536829948425}, {'name': 'looking', 'confidence': 0.8993536829948425}, {'name': 'abstract', 'confidence': 0.12064819020001752}, {'name': 'blur', 'confidence': 0.0881620951807936}, {'name': 'art', 'confidence': 0.0744676854224155}], 'description': {'tags': ['indoor', 'table', 'sitting', 'food', 'small', 'wooden', 'young', 'computer', 'cat', 'holding', 'laptop', 'laying', 'man', 'pizza', 'red', 'playing', 'room', 'white'], 'captions': [{'text': 'a person sitting on a table', 'confidence': 0.2865890176117972}]}, 'faces': [], 'requestId': '388434ad-81af-4852-ba40-c7bd64c68931', 'metadata': {'width': 1224, 'height': 1632, 'format': 'Jpeg'}}"
1080,VizWiz_train_000000001325.jpg,"{'categories': [{'name': 'text_', 'score': 0.36328125}, {'name': 'text_sign', 'score': 0.6328125}], 'adult': {'isAdultContent': False, 'isRacyContent': False, 'adultScore': 0.04393288120627403, 'racyScore': 0.06529499590396881}, 'color': {'dominantColorForeground': 'White', 'dominantColorBackground': 'White', 'dominantColors': ['White', 'Grey'], 'accentColor': '488528', 'isBwImg': False, 'isBWImg': False}, 'imageType': {'clipArtType': 0, 'lineDrawingType': 0}, 'tags': [{'name': 'food', 'confidence': 0.2614918053150177}, {'name': 'packaging', 'confidence': 0.13670526444911957}, {'name': 'label', 'confidence': 0.06030869856476784}, {'name': 'jazz', 'confidence': 0.05008285120129585}, {'name': 'typography', 'confidence': 0.038034845143556595}], 'description': {'tags': ['bottle', 'food', 'table'], 'captions': [{'text': 'a close up of a bottle', 'confidence': 0.4110933267678127}]}, 'faces': [], 'requestId': '52e1614d-c392-4d80-8a10-d32b39cb2257', 'metadata': {'width': 1224, 'height': 1632, 'format': 'Jpeg'}}"
1081,VizWiz_train_000000001326.jpg,"{'categories': [{'name': 'abstract_', 'score': 0.00390625}, {'name': 'others_', 'score': 0.09375}], 'adult': {'isAdultContent': False, 'isRacyContent': False, 'adultScore': 0.03160986304283142, 'racyScore': 0.038111522793769836}, 'color': {'dominantColorForeground': 'Grey', 'dominantColorBackground': 'Black', 'dominantColors': ['Black', 'Grey', 'Brown'], 'accentColor': '912C9F', 'isBwImg': False, 'isBWImg': False}, 'imageType': {'clipArtType': 0, 'lineDrawingType': 0}, 'tags': [{'name': 'indoor', 'confidence': 0.9425325989723206}, {'name': 'television', 'confidence': 0.9425325989723207}, {'name': 'window', 'confidence': 0.44322508466520955}, {'name': 'looking', 'confidence': 0.31611588006867636}], 'description': {'tags': ['indoor', 'television', 'sitting', 'photo', 'table', 'monitor', 'small', 'living', 'room', 'man', 'standing', 'large', 'screen', 'laying', 'holding', 'woman', 'food', 'cat', 'video', 'white', 'playing', 'sleeping', 'group'], 'captions': [{'text': 'a television is sitting on a table', 'confidence': 0.3769831932614396}]}, 'faces': [], 'requestId': '24e28ab9-86c9-4df9-bdea-fb01d3ece2f7', 'metadata': {'width': 968, 'height': 1296, 'format': 'Jpeg'}}"
1082,VizWiz_train_000000001327.jpg,"{'categories': [{'name': 'others_', 'score': 0.00390625}], 'adult': {'isAdultContent': False, 'isRacyContent': False, 'adultScore': 0.026193516328930855, 'racyScore': 0.03948026895523071}, 'color': {'dominantColorForeground': 'Black', 'dominantColorBackground': 'Black', 'dominantColors': ['Black', 'Grey'], 'accentColor': '987533', 'isBwImg': False, 'isBWImg': False}, 'imageType': {'clipArtType': 0, 'lineDrawingType': 0}, 'tags': [{'name': 'indoor', 'confidence': 0.9667630791664124}, {'name': 'floor', 'confidence': 0.9621036648750305}, {'name': 'chair', 'confidence': 0.9621036648750305}, {'name': 'animal', 'confidence': 0.8526303354922569}, {'name': 'abandoned', 'confidence': 0.7857450662439244}, {'name': 'looking', 'confidence': 0.49299328784155455}, {'name': 'music', 'confidence': 0.48964868350661594}, {'name': 'art', 'confidence': 0.4537116911706697}, {'name': 'dog', 'confidence': 0.43030075061402034}, {'name': 'window', 'confidence': 0.41854396520197595}, {'name': 'cat', 'confidence': 0.4051108240032815}], 'description': {'tags': ['indoor', 'living', 'room', 'sitting', 'laptop', 'cat', 'laying', 'computer', 'sleeping', 'standing'], 'captions': [{'text': 'a living room', 'confidence': 0.5546682934401195}]}, 'faces': [], 'requestId': 'edb52653-13b1-4975-951f-ac0de0277ace', 'metadata': {'width': 360, 'height': 480, 'format': 'Jpeg'}}"
1083,VizWiz_train_000000001329.jpg,"{'categories': [{'name': 'drink_', 'score': 0.6171875}, {'name': 'others_', 'score': 0.01953125}], 'adult': {'isAdultContent': False, 'isRacyContent': False, 'adultScore': 0.0018489029025658965, 'racyScore': 0.004326500464230776}, 'color': {'dominantColorForeground': 'Black', 'dominantColorBackground': 'Black', 'dominantColors': ['Black'], 'accentColor': 'AB3720', 'isBwImg': False, 'isBWImg': False}, 'imageType': {'clipArtType': 0, 'lineDrawingType': 0}, 'tags': [{'name': 'indoor', 'confidence': 0.9852398633956909}, {'name': 'computer', 'confidence': 0.9271849989891052}, {'name': 'desk', 'confidence': 0.7508087754249573}, {'name': 'food', 'confidence': 0.7508087754249573}, {'name': 'drink', 'confidence': 0.2534459427668278}, {'name': 'coffee', 'confidence': 0.2469702365760786}], 'description': {'tags': ['indoor', 'table', 'computer', 'bottle', 'sitting', 'desk', 'keyboard', 'laptop', 'cup', 'food', 'coffee', 'wooden', 'black', 'monitor', 'mouse', 'desktop', 'plate', 'laying', 'man'], 'captions': [{'text': 'a bottle next to a laptop computer sitting on top of a wooden table', 'confidence': 0.7502961936747852}]}, 'faces': [], 'requestId': '3626a85d-5b4e-4575-88b6-28ef0a5ef44b', 'metadata': {'width': 968, 'height': 1296, 'format': 'Jpeg'}}"
1084,VizWiz_train_000000001330.jpg,"{'categories': [{'name': 'abstract_', 'score': 0.421875}, {'name': 'abstract_shape', 'score': 0.33984375}], 'adult': {'isAdultContent': False, 'isRacyContent': False, 'adultScore': 0.050871461629867554, 'racyScore': 0.07073342800140381}, 'color': {'dominantColorForeground': 'Brown', 'dominantColorBackground': 'Brown', 'dominantColors': ['Brown'], 'accentColor': '411B10', 'isBwImg': False, 'isBWImg': False}, 'imageType': {'clipArtType': 0, 'lineDrawingType': 0}, 'tags': [{'name': 'striped', 'confidence': 0.9700869917869568}, {'name': 'person', 'confidence': 0.9662864208221436}, {'name': 'cloth', 'confidence': 0.6572076678276062}, {'name': 'people', 'confidence': 0.5917083621025085}, {'name': 'colorful', 'confidence': 0.5828561782836914}, {'name': 'stripe', 'confidence': 0.5828561782836914}, {'name': 'art', 'confidence': 0.03889038650677719}], 'description': {'tags': ['striped', 'person', 'indoor', 'sitting', 'table', 'people', 'colorful', 'group', 'woman', 'shirt', 'red', 'zebra', 'young', 'yellow', 'flower', 'white', 'man', 'large', 'girl', 'cat', 'sink', 'talking', 'standing', 'room', 'bed'], 'captions': [{'text': 'a group of people in a striped shirt', 'confidence': 0.5862921606201805}]}, 'faces': [], 'requestId': '76b1847c-c246-4433-9ff9-2bec59e9b081', 'metadata': {'width': 1224, 'height': 1632, 'format': 'Jpeg'}}"
1085,VizWiz_train_000000001331.jpg,"{'categories': [{'name': 'others_', 'score': 0.00390625}], 'adult': {'isAdultContent': False, 'isRacyContent': False, 'adultScore': 0.010790424421429634, 'racyScore': 0.014761900529265404}, 'color': {'dominantColorForeground': 'White', 'dominantColorBackground': 'Grey', 'dominantColors': ['Grey', 'White'], 'accentColor': 'A5AB20', 'isBwImg': False, 'isBWImg': False}, 'imageType': {'clipArtType': 0, 'lineDrawingType': 0}, 'tags': [{'name': 'bottle', 'confidence': 0.9701236486434937}, {'name': 'beverage', 'confidence': 0.4537855088710785}, {'name': 'food', 'confidence': 0.4537855088710785}, {'name': 'drink', 'confidence': 0.11800787644967113}, {'name': 'juice', 'confidence': 0.0276805130399537}], 'description': {'tags': ['bottle', 'table', 'indoor', 'food', 'cup', 'sitting', 'filled', 'counter', 'glass', 'banana', 'beer', 'green', 'water', 'pizza', 'wine', 'laying', 'sandwich', 'white', 'kitchen', 'plate'], 'captions': [{'text': 'a bottle of beer on a table', 'confidence': 0.6836524858175553}]}, 'faces': [], 'requestId': 'cd472afa-6bac-47ed-8cd6-96bfb04cec63', 'metadata': {'width': 1224, 'height': 1632, 'format': 'Jpeg'}}"
1086,VizWiz_train_000000001332.jpg,"{'categories': [{'name': 'abstract_', 'score': 0.0234375}, {'name': 'others_', 'score': 0.078125}, {'name': 'outdoor_', 'score': 0.00390625, 'detail': {'landmarks': []}}], 'adult': {'isAdultContent': False, 'isRacyContent': False, 'adultScore': 0.016351452097296715, 'racyScore': 0.02728305757045746}, 'color': {'dominantColorForeground': 'Grey', 'dominantColorBackground': 'White', 'dominantColors': ['White', 'Grey'], 'accentColor': '24465D', 'isBwImg': False, 'isBWImg': False}, 'imageType': {'clipArtType': 0, 'lineDrawingType': 0}, 'tags': [{'name': 'abstract', 'confidence': 0.29978951811790466}, {'name': 'shadow', 'confidence': 0.2396685779094696}, {'name': 'art', 'confidence': 0.033580485731363297}, {'name': 'light', 'confidence': 0.03227199241518974}], 'description': {'tags': ['sitting', 'white', 'man', 'airplane'], 'captions': [{'text': 'a close up of a person', 'confidence': 0.2853491341288231}]}, 'faces': [], 'requestId': '3618ed79-0006-4c78-93a9-fcaad4b2dc0c', 'metadata': {'width': 1224, 'height': 1632, 'format': 'Jpeg'}}"
1087,VizWiz_train_000000001333.jpg,"{'categories': [{'name': 'abstract_nonphoto', 'score': 0.71484375}], 'adult': {'isAdultContent': False, 'isRacyContent': False, 'adultScore': 0.00184914271812886, 'racyScore': 0.007430621422827244}, 'color': {'dominantColorForeground': 'Grey', 'dominantColorBackground': 'Grey', 'dominantColors': ['Grey'], 'accentColor': '35271E', 'isBwImg': False, 'isBWImg': False}, 'imageType': {'clipArtType': 0, 'lineDrawingType': 0}, 'tags': [{'name': 'drawing', 'confidence': 0.16986358165740967}, {'name': 'sketch', 'confidence': 0.1570250391960144}, {'name': 'illustration', 'confidence': 0.059919700026512146}, {'name': 'design', 'confidence': 0.03874048963189125}, {'name': 'art', 'confidence': 0.03801629692316055}], 'description': {'tags': [], 'captions': [{'text': 'a close up of a piece of paper', 'confidence': 0.6429171337781119}]}, 'faces': [], 'requestId': '2e0daf40-68ab-4a94-9680-77c6bc9ecc48', 'metadata': {'width': 360, 'height': 480, 'format': 'Jpeg'}}"
1088,VizWiz_train_000000001334.jpg,"{'categories': [{'name': 'others_', 'score': 0.01171875}], 'adult': {'isAdultContent': False, 'isRacyContent': False, 'adultScore': 0.004280537366867065, 'racyScore': 0.008561762049794197}, 'color': {'dominantColorForeground': 'White', 'dominantColorBackground': 'Red', 'dominantColors': ['Red', 'Grey'], 'accentColor': 'B20920', 'isBwImg': False, 'isBWImg': False}, 'imageType': {'clipArtType': 0, 'lineDrawingType': 0}, 'tags': [{'name': 'design', 'confidence': 0.24969816207885742}], 'description': {'tags': ['bottle', 'indoor', 'table', 'sitting', 'lotion', 'white', 'food', 'cake', 'phone'], 'captions': [{'text': 'a close up of a bottle', 'confidence': 0.43504754537550144}]}, 'faces': [], 'requestId': '17574fa6-1146-4368-891c-9dc5d51b20e4', 'metadata': {'width': 1224, 'height': 1632, 'format': 'Jpeg'}}"
1089,VizWiz_train_000000001336.jpg,"{'categories': [{'name': 'drink_', 'score': 0.640625}, {'name': 'others_', 'score': 0.0390625}], 'adult': {'isAdultContent': False, 'isRacyContent': False, 'adultScore': 0.009821875020861626, 'racyScore': 0.0136296721175313}, 'color': {'dominantColorForeground': 'Grey', 'dominantColorBackground': 'Grey', 'dominantColors': ['Grey'], 'accentColor': 'AE711D', 'isBwImg': False, 'isBWImg': False}, 'imageType': {'clipArtType': 0, 'lineDrawingType': 0}, 'tags': [{'name': 'beverage', 'confidence': 0.4467221796512604}, {'name': 'can', 'confidence': 0.2645736038684845}, {'name': 'looking', 'confidence': 0.2645736038684845}, {'name': 'book', 'confidence': 0.24174000739220214}, {'name': 'art', 'confidence': 0.171245963980882}, {'name': 'retro', 'confidence': 0.1314447956178911}, {'name': 'food', 'confidence': 0.12651426155061923}, {'name': 'candy', 'confidence': 0.12066344567562856}], 'description': {'tags': ['sitting', 'can', 'food', 'table', 'refrigerator'], 'captions': [{'text': 'a can of soda', 'confidence': 0.4453705077134511}]}, 'faces': [], 'requestId': '597a43e7-169b-403e-bf3b-e5c3d69ef156', 'metadata': {'width': 1536, 'height': 2048, 'format': 'Jpeg'}}"
1090,VizWiz_train_000000001337.jpg,"{'categories': [{'name': 'abstract_', 'score': 0.00390625}, {'name': 'others_', 'score': 0.234375}], 'adult': {'isAdultContent': False, 'isRacyContent': False, 'adultScore': 0.0022951671853661537, 'racyScore': 0.0028095548041164875}, 'color': {'dominantColorForeground': 'Grey', 'dominantColorBackground': 'Grey', 'dominantColors': [], 'accentColor': '2A6538', 'isBwImg': False, 'isBWImg': False}, 'imageType': {'clipArtType': 0, 'lineDrawingType': 0}, 'tags': [{'name': 'print', 'confidence': 0.030722787603735924}], 'description': {'tags': ['yellow', 'table', 'laying', 'white', 'game'], 'captions': [{'text': 'a yellow and white text', 'confidence': 0.3201593571205001}]}, 'faces': [], 'requestId': 'f16c97b0-fbb0-42b5-9286-1195d366cdf3', 'metadata': {'width': 1224, 'height': 1632, 'format': 'Jpeg'}}"
1091,VizWiz_train_000000001338.jpg,"{'categories': [{'name': 'others_', 'score': 0.47265625}], 'adult': {'isAdultContent': False, 'isRacyContent': False, 'adultScore': 0.034331198781728745, 'racyScore': 0.047880157828330994}, 'color': {'dominantColorForeground': 'Grey', 'dominantColorBackground': 'Black', 'dominantColors': ['Black', 'Grey'], 'accentColor': '2F3F6B', 'isBwImg': False, 'isBWImg': False}, 'imageType': {'clipArtType': 0, 'lineDrawingType': 0}, 'tags': [{'name': 'indoor', 'confidence': 0.8595665693283081}, {'name': 'hand', 'confidence': 0.45127710700035095}, {'name': 'jazz', 'confidence': 0.45127710700035095}, {'name': 'music', 'confidence': 0.44641701670468387}, {'name': 'design', 'confidence': 0.21489890884851254}], 'description': {'tags': ['indoor', 'person', 'bottle', 'cup', 'holding', 'hand', 'sitting', 'front', 'table', 'small', 'food', 'glass', 'black', 'can', 'screen', 'man', 'phone', 'cat'], 'captions': [{'text': 'a hand holding a bottle', 'confidence': 0.5324126781264047}]}, 'faces': [], 'requestId': '88d25e6a-6196-4420-a9b2-dccceac87ed6', 'metadata': {'width': 484, 'height': 648, 'format': 'Jpeg'}}"
1092,VizWiz_train_000000001339.jpg,"{'categories': [{'name': 'abstract_', 'score': 0.02734375}, {'name': 'others_', 'score': 0.01171875}, {'name': 'outdoor_', 'score': 0.00390625, 'detail': {'landmarks': []}}], 'adult': {'isAdultContent': False, 'isRacyContent': False, 'adultScore': 0.13803540170192719, 'racyScore': 0.18835896253585815}, 'color': {'dominantColorForeground': 'White', 'dominantColorBackground': 'Grey', 'dominantColors': ['White', 'Grey'], 'accentColor': '364395', 'isBwImg': False, 'isBWImg': False}, 'imageType': {'clipArtType': 0, 'lineDrawingType': 0}, 'tags': [{'name': 'abstract', 'confidence': 0.6474792957305908}, {'name': 'blur', 'confidence': 0.2268315702676773}, {'name': 'moon', 'confidence': 0.08307188708506771}, {'name': 'blurry', 'confidence': 0.07114737251597338}, {'name': 'black and white', 'confidence': 0.06222045996561153}, {'name': 'light', 'confidence': 0.06031022357023082}, {'name': 'sky', 'confidence': 0.041062042964087574}, {'name': 'art', 'confidence': 0.0391050710070575}], 'description': {'tags': ['light'], 'captions': [{'text': 'a close up of a light', 'confidence': 0.5358916345023321}]}, 'faces': [], 'requestId': 'dd1cdc68-a997-45b5-b61d-3f47ae81c99b', 'metadata': {'width': 968, 'height': 1296, 'format': 'Jpeg'}}"
1093,VizWiz_train_000000001340.jpg,"{'categories': [{'name': 'others_', 'score': 0.38671875}], 'adult': {'isAdultContent': False, 'isRacyContent': False, 'adultScore': 0.018955927342176437, 'racyScore': 0.024985041469335556}, 'color': {'dominantColorForeground': 'Grey', 'dominantColorBackground': 'Black', 'dominantColors': ['Black', 'Grey', 'White'], 'accentColor': '864D45', 'isBwImg': False, 'isBWImg': False}, 'imageType': {'clipArtType': 0, 'lineDrawingType': 0}, 'tags': [{'name': 'indoor', 'confidence': 0.9625758528709412}, {'name': 'car', 'confidence': 0.9625758528709412}, {'name': 'record', 'confidence': 0.19712507054810371}], 'description': {'tags': ['indoor', 'sitting', 'table', 'counter', 'black', 'plate', 'close', 'white', 'red', 'phone', 'oven', 'pizza', 'kitchen'], 'captions': [{'text': 'a close up of a device', 'confidence': 0.2608862585833173}]}, 'faces': [], 'requestId': '88443888-8a40-4ec7-8143-1035f2d204b5', 'metadata': {'width': 1224, 'height': 1632, 'format': 'Jpeg'}}"
1094,VizWiz_train_000000001341.jpg,"{'categories': [{'name': 'abstract_', 'score': 0.00390625}, {'name': 'outdoor_', 'score': 0.00390625, 'detail': {'landmarks': []}}, {'name': 'outdoor_road', 'score': 0.57421875, 'detail': {'landmarks': []}}], 'adult': {'isAdultContent': False, 'isRacyContent': False, 'adultScore': 0.004563499242067337, 'racyScore': 0.006008935160934925}, 'color': {'dominantColorForeground': 'Grey', 'dominantColorBackground': 'Grey', 'dominantColors': ['Grey'], 'accentColor': '9F902C', 'isBwImg': False, 'isBWImg': False}, 'imageType': {'clipArtType': 0, 'lineDrawingType': 0}, 'tags': [{'name': 'outdoor', 'confidence': 0.9992868304252625}, {'name': 'ground', 'confidence': 0.979790985584259}, {'name': 'tree', 'confidence': 0.9757816791534424}, {'name': 'sidewalk', 'confidence': 0.8181021213531494}, {'name': 'street', 'confidence': 0.7976099848747253}, {'name': 'way', 'confidence': 0.7518497109413147}, {'name': 'curb', 'confidence': 0.342568963766098}, {'name': 'paving', 'confidence': 0.10114765912294388}, {'name': 'driveway', 'confidence': 0.10114765912294388}, {'name': 'looking', 'confidence': 0.05930262227420111}, {'name': 'patio', 'confidence': 0.02068523825210732}, {'name': 'park', 'confidence': 0.01919603615297766}, {'name': 'crosswalk', 'confidence': 0.014642425667382589}, {'name': 'fall', 'confidence': 0.014254769164003422}], 'description': {'tags': ['outdoor', 'road', 'sidewalk', 'street', 'grass', 'side', 'man', 'sitting', 'board', 'hydrant', 'young', 'corner', 'city', 'riding', 'fire', 'boy', 'stop', 'parked', 'red', 'walking', 'standing', 'green', 'laying', 'sign', 'white', 'air', 'jumping', 'traffic', 'meter', 'trick', 'doing'], 'captions': [{'text': 'a fire hydrant on the side of a road', 'confidence': 0.5770488034973678}]}, 'faces': [], 'requestId': '9107fa18-61ac-4b03-b025-b40ad3d9cdca', 'metadata': {'width': 1224, 'height': 1632, 'format': 'Jpeg'}}"
1095,VizWiz_train_000000001343.jpg,"{'categories': [{'name': 'drink_can', 'score': 0.96875}], 'adult': {'isAdultContent': False, 'isRacyContent': False, 'adultScore': 0.02067604660987854, 'racyScore': 0.03229499235749245}, 'color': {'dominantColorForeground': 'Yellow', 'dominantColorBackground': 'Brown', 'dominantColors': ['Yellow', 'Brown'], 'accentColor': 'C83003', 'isBwImg': False, 'isBWImg': False}, 'imageType': {'clipArtType': 0, 'lineDrawingType': 0}, 'tags': [{'name': 'indoor', 'confidence': 0.9257511496543884}, {'name': 'drink', 'confidence': 0.487559974193573}, {'name': 'snack food', 'confidence': 0.3859404921531677, 'hint': 'food'}, {'name': 'food', 'confidence': 0.3859404921531677}, {'name': 'candy', 'confidence': 0.13862767454672129}, {'name': 'packaging', 'confidence': 0.02306120115161408}], 'description': {'tags': ['table', 'indoor', 'food', 'bottle', 'sitting', 'cup', 'doughnut', 'donut', 'sandwich', 'banana', 'fruit', 'glass', 'laying', 'plate', 'fries'], 'captions': [{'text': 'a close up of a bottle', 'confidence': 0.5510967634054397}]}, 'faces': [], 'requestId': '44dfe88b-67ee-44f9-a2f7-5b826309b50a', 'metadata': {'width': 484, 'height': 648, 'format': 'Jpeg'}}"
